customer_id;user_id;sex;name;surname;patronymic;day_of_birth;measure;tariff_id;tariff_end_date;instructor_id
312;424;woman;Мирослава;Ефимова;Андреевна;1988-03-21;{"""height""": """[152]""", """weights""": """[132, 124, 122, 129]""", """measure_dates""": """['2019-06-22', '2020-09-09', '2021-04-21', '2021-04-29']"""};3;2021-10-01;
313;425;woman;Анастасия;Денисова;Георгиевна;1995-10-27;{"""height""": """[198]""", """weights""": """[108, 100, 105, 103, 104, 111]""", """measure_dates""": """['2019-03-02', '2019-07-08', '2020-02-18', '2020-10-21', '2021-01-26', '2021-04-14']"""};3;2021-07-07;27
314;426;woman;Есения;Королева;Алексеевна;1991-08-28;{"""height""": """[156]""", """weights""": """[83]""", """measure_dates""": """['2019-11-27']"""};4;2022-05-21;30
315;427;man;Амир;Олейник;Аркадьевич;1996-09-09;{"""height""": """[172]""", """weights""": """[62, 52, 53, 56]""", """measure_dates""": """['2019-11-13', '2020-05-31', '2020-07-28', '2021-04-27']"""};4;2021-11-08;34
316;428;man;Тимур;Огинский;Леонидович;1987-07-04;{"""height""": """[196]""", """weights""": """[87, 82, 88, 95, 88]""", """measure_dates""": """['2019-03-13', '2019-04-08', '2019-09-15', '2020-06-25', '2021-04-13']"""};2;2021-07-27;39
317;429;man;Ян;Илларионов;Аркадьевич;2000-08-18;{"""height""": """[185]""", """weights""": """[128, 119, 127, 119, 124, 124, 117]""", """measure_dates""": """['2019-01-02', '2019-05-27', '2020-06-10', '2020-06-16', '2020-10-16', '2021-01-27', '2021-03-03']"""};3;2021-09-24;28
318;430;man;Роман;Грацианский;Геннадиевич;1985-07-07;{"""height""": """[158]""", """weights""": """[141]""", """measure_dates""": """['2021-04-30']"""};1;2022-12-09;31
319;431;man;Герман;Владимирский;Богуславович;1952-07-28;{"""height""": """[194]""", """weights""": """[184, 174, 164]""", """measure_dates""": """['2021-02-02', '2021-02-08', '2021-04-17']"""};1;2021-05-24;
320;432;man;Максим;Вепрев;Дмитриевич;1953-05-01;{"""height""": """[199]""", """weights""": """[169, 163]""", """measure_dates""": """['2019-05-23', '2019-11-13']"""};2;2022-10-28;
321;433;woman;Арина;Александрова;Геннадьевна;1953-09-11;{"""height""": """[185]""", """weights""": """[100, 99, 103, 93]""", """measure_dates""": """['2020-01-11', '2020-03-15', '2020-08-23', '2020-12-24']"""};3;2021-06-15;
322;434;man;Эдуард;Озеров;Валентинович;1983-07-04;{"""height""": """[161]""", """weights""": """[71]""", """measure_dates""": """['2019-09-30']"""};2;2021-07-05;36
323;435;man;Владислав;Астров;Аркадьевич;1951-10-17;{"""height""": """[147]""", """weights""": """[118, 127, 135, 131]""", """measure_dates""": """['2019-11-05', '2020-03-13', '2021-01-06', '2021-01-12']"""};2;2021-09-20;30
324;436;man;Василий;Островский;Миронович;1984-11-24;{"""height""": """[152]""", """weights""": """[74, 67, 67]""", """measure_dates""": """['2020-11-28', '2021-02-12', '2021-04-17']"""};3;2022-12-05;
325;437;woman;Карина;Чайковская;Архиповна;1964-02-11;{"""height""": """[153]""", """weights""": """[55, 53, 52, 48]""", """measure_dates""": """['2019-04-03', '2019-12-27', '2020-02-25', '2021-04-07']"""};2;2021-09-05;28
326;438;man;Валерий;Воронов;Данилович;1978-07-10;{"""height""": """[156]""", """weights""": """[97]""", """measure_dates""": """['2021-02-07']"""};3;2022-07-09;37
327;439;man;Матвей;Бестужев;Максимович;1969-04-15;{"""height""": """[189]""", """weights""": """[79, 76, 67, 73, 66]""", """measure_dates""": """['2019-03-08', '2019-09-19', '2019-10-10', '2020-06-04', '2021-01-10']"""};1;2021-11-09;
328;440;man;Лев;Облонский;Анатольевич;1982-04-28;{"""height""": """[181]""", """weights""": """[98, 101, 105, 102]""", """measure_dates""": """['2019-01-03', '2020-04-13', '2021-01-13', '2021-03-17']"""};4;2021-05-06;
329;441;man;Артемий;Яров;Максович;1983-07-25;{"""height""": """[154]""", """weights""": """[111, 117, 110]""", """measure_dates""": """['2019-09-27', '2020-10-25', '2021-04-20']"""};3;2022-06-13;30
330;442;woman;Наталья;Коновалова;Артемовна;1979-11-23;{"""height""": """[152]""", """weights""": """[51, 41, 47, 46, 36]""", """measure_dates""": """['2019-11-10', '2020-03-15', '2020-04-02', '2020-05-16', '2020-12-18']"""};3;2022-11-24;29
331;443;woman;Лариса;Кузнецова;Геннадьевна;1962-04-15;{"""height""": """[198]""", """weights""": """[170, 176, 180, 188, 191, 181]""", """measure_dates""": """['2019-03-27', '2019-12-07', '2020-02-25', '2020-07-01', '2020-10-30', '2021-04-21']"""};2;2022-12-24;
332;444;woman;Наталия;Смирнова;Никифоровна;1967-03-13;{"""height""": """[173]""", """weights""": """[60, 69, 78, 87]""", """measure_dates""": """['2019-01-09', '2019-06-06', '2019-09-16', '2019-12-26']"""};1;2022-05-20;38
333;445;man;Тимур;Градов;Миронович;1982-09-04;{"""height""": """[152]""", """weights""": """[144, 153, 149, 157, 156, 152, 162]""", """measure_dates""": """['2020-06-09', '2020-09-11', '2020-12-17', '2021-01-19', '2021-01-21', '2021-02-21', '2021-03-02']"""};3;2021-12-26;30
334;446;man;Игорь;Ягужинский;Борисович;1976-12-10;{"""height""": """[178]""", """weights""": """[149, 154, 150, 155, 158]""", """measure_dates""": """['2019-02-22', '2020-01-01', '2020-06-11', '2021-02-13', '2021-04-25']"""};2;2021-09-24;
335;447;woman;Елизавета;Островская;Егоровна;1957-03-26;{"""height""": """[161]""", """weights""": """[57]""", """measure_dates""": """['2020-06-25']"""};4;2021-08-10;37
336;448;man;Никита;Граф;Иосифович;1973-10-20;{"""height""": """[174]""", """weights""": """[52, 43, 39]""", """measure_dates""": """['2020-04-01', '2021-01-05', '2021-04-09']"""};4;2021-10-02;38
337;449;man;Николай;Афинский;Артемович;1986-08-11;{"""height""": """[182]""", """weights""": """[75, 73]""", """measure_dates""": """['2019-09-15', '2020-02-15']"""};3;2021-04-29;28
338;450;woman;Лидия;Каменских;Геннадиевна;1971-11-26;{"""height""": """[184]""", """weights""": """[101]""", """measure_dates""": """['2019-01-29']"""};2;2021-06-16;38
339;451;woman;Богдана;Белова;Владиславовна;1986-08-31;{"""height""": """[188]""", """weights""": """[151, 159, 166]""", """measure_dates""": """['2019-04-22', '2019-09-12', '2021-04-22']"""};4;2022-07-24;28
340;452;woman;Александра;Потапова;Никифоровна;1968-04-17;{"""height""": """[182]""", """weights""": """[172, 182, 174, 165, 157, 147]""", """measure_dates""": """['2019-04-19', '2019-08-15', '2019-08-20', '2019-08-31', '2019-10-23', '2020-08-29']"""};2;2022-09-14;
341;453;woman;Бажена;Марченко;Даниловна;1952-03-23;{"""height""": """[151]""", """weights""": """[54, 62]""", """measure_dates""": """['2021-02-01', '2021-04-04']"""};2;2022-10-28;38
342;454;man;Василий;Тарасов;Давидович;1973-03-01;{"""height""": """[195]""", """weights""": """[111, 115, 122, 123, 128, 121]""", """measure_dates""": """['2019-03-24', '2019-05-23', '2019-12-12', '2020-08-06', '2020-09-11', '2020-09-14']"""};2;2021-05-17;
343;455;woman;Инна;Зайцева;Наумовна;1992-01-03;{"""height""": """[163]""", """weights""": """[72, 64]""", """measure_dates""": """['2019-07-23', '2020-03-18']"""};3;2021-07-13;33
344;456;man;Марат;Покровский;Вадимович;1950-07-12;{"""height""": """[182]""", """weights""": """[169, 177, 178, 171, 178]""", """measure_dates""": """['2019-01-20', '2020-05-14', '2020-06-05', '2020-12-15', '2020-12-29']"""};3;2022-10-14;31
345;457;man;Филипп;Метельский;Александрович;1997-07-03;{"""height""": """[165]""", """weights""": """[145, 149, 148, 153, 150, 158]""", """measure_dates""": """['2019-01-27', '2019-03-22', '2019-11-11', '2020-05-17', '2020-11-17', '2021-02-23']"""};2;2021-11-13;
346;458;man;Данила;Верещагин;Аркадьевич;1981-03-29;{"""height""": """[148]""", """weights""": """[133, 142, 132, 130, 121, 121, 112]""", """measure_dates""": """['2019-05-04', '2020-04-20', '2020-07-29', '2020-08-16', '2020-09-16', '2020-11-17', '2021-03-04']"""};2;2021-09-11;39
347;459;man;Александр;Багиров;Леонидович;1969-06-07;{"""height""": """[191]""", """weights""": """[103, 99, 92, 93]""", """measure_dates""": """['2019-02-19', '2019-04-30', '2021-02-26', '2021-03-13']"""};1;2021-10-30;31
348;460;man;Влад;Соболев;Наумович;1971-08-14;{"""height""": """[148]""", """weights""": """[54, 47, 54, 63]""", """measure_dates""": """['2019-05-25', '2020-03-13', '2021-01-16', '2021-01-19']"""};4;2021-09-02;28
349;461;man;Денис;Фирсов;Иванович;1963-01-10;{"""height""": """[193]""", """weights""": """[184]""", """measure_dates""": """['2020-08-17']"""};4;2021-08-23;
350;462;man;Яромир;Верещагин;Егорович;1969-12-14;{"""height""": """[192]""", """weights""": """[199, 201, 200]""", """measure_dates""": """['2019-06-20', '2020-06-27', '2020-11-06']"""};4;2021-08-15;
351;463;woman;Карина;Анисимова;Васильевна;1975-06-28;{"""height""": """[172]""", """weights""": """[112, 113, 115]""", """measure_dates""": """['2019-03-06', '2019-07-13', '2019-12-20']"""};1;2021-12-30;
352;464;man;Андрей;Ржевский;Валерьевич;2002-08-06;{"""height""": """[155]""", """weights""": """[61, 56, 62, 63]""", """measure_dates""": """['2020-01-01', '2021-02-02', '2021-03-09', '2021-03-16']"""};2;2022-08-22;
353;465;man;Рамиль;Ягужинский;Антонович;1999-11-24;{"""height""": """[202]""", """weights""": """[183, 183, 191, 197]""", """measure_dates""": """['2020-04-04', '2020-07-25', '2020-10-20', '2021-02-04']"""};3;2022-08-07;28
354;466;man;Радмир;Глинский;Миронович;1991-02-25;{"""height""": """[180]""", """weights""": """[76, 78, 83, 91, 88, 89, 95]""", """measure_dates""": """['2019-05-09', '2019-08-02', '2020-12-01', '2021-01-03', '2021-01-07', '2021-03-24', '2021-04-13']"""};1;2022-07-06;28
355;467;man;Марк;Борисоглебский;Викторович;1987-01-28;{"""height""": """[198]""", """weights""": """[102, 103, 103]""", """measure_dates""": """['2019-01-31', '2020-07-07', '2020-09-13']"""};3;2021-12-11;31
356;468;man;Станислав;Виноградов;Миронович;1983-07-28;{"""height""": """[168]""", """weights""": """[94, 95, 101, 95, 92, 93]""", """measure_dates""": """['2019-10-13', '2019-12-09', '2020-01-01', '2020-01-22', '2020-09-27', '2020-12-17']"""};3;2022-06-22;
357;469;woman;Дарья;Игнатова;Вениаминовна;2003-02-18;{"""height""": """[195]""", """weights""": """[149, 156, 151, 148]""", """measure_dates""": """['2019-06-26', '2021-01-17', '2021-02-12', '2021-02-15']"""};3;2021-08-31;
358;470;woman;Каролина;Соколова;Вячеславовна;1961-08-16;{"""height""": """[197]""", """weights""": """[193, 184, 185, 181, 183, 180, 184]""", """measure_dates""": """['2019-11-09', '2019-11-30', '2020-04-28', '2020-06-27', '2020-11-10', '2021-02-10', '2021-02-12']"""};3;2021-12-09;27
359;471;man;Радмир;Валевский;Николаевич;2001-06-04;{"""height""": """[150]""", """weights""": """[147, 152, 143]""", """measure_dates""": """['2019-06-24', '2019-06-26', '2021-03-30']"""};4;2022-12-01;
360;472;man;Виктор;Мещерский;Данилович;1971-07-14;{"""height""": """[165]""", """weights""": """[56, 62, 63, 55, 65, 61, 62]""", """measure_dates""": """['2019-01-09', '2019-04-30', '2019-06-12', '2019-10-21', '2020-01-28', '2020-08-15', '2020-10-18']"""};1;2021-04-22;
361;473;man;Василий;Яропольский;Геннадиевич;1965-09-17;{"""height""": """[203]""", """weights""": """[143, 148, 143, 146, 153, 163, 162]""", """measure_dates""": """['2019-06-18', '2019-09-03', '2020-01-06', '2020-01-22', '2021-01-19', '2021-04-08', '2021-04-10']"""};4;2022-12-05;
362;474;man;Степан;Глинский;Миронович;1961-04-22;{"""height""": """[175]""", """weights""": """[105, 104, 99]""", """measure_dates""": """['2020-05-13', '2020-10-07', '2021-04-04']"""};3;2022-10-23;
363;475;woman;Екатерина;Левченко;Аркадьевна;1951-08-24;{"""height""": """[196]""", """weights""": """[191, 200, 204, 203, 200]""", """measure_dates""": """['2019-04-17', '2020-03-13', '2020-04-24', '2020-10-06', '2021-01-08']"""};3;2022-06-18;
364;476;man;Евгений;Михайловский;Данилович;1978-10-30;{"""height""": """[197]""", """weights""": """[144, 140, 147, 146, 151, 150]""", """measure_dates""": """['2019-04-09', '2019-08-23', '2019-11-17', '2021-02-11', '2021-02-21', '2021-03-07']"""};1;2021-09-12;35
365;477;woman;Лана;Коваль;Петровна;1968-10-03;{"""height""": """[173]""", """weights""": """[101, 97]""", """measure_dates""": """['2020-07-28', '2020-10-17']"""};4;2022-09-29;31
366;478;man;Ян;Лазарев;Богданович;1962-07-21;{"""height""": """[165]""", """weights""": """[77]""", """measure_dates""": """['2021-03-07']"""};3;2022-08-28;
367;479;man;Максим;Гмарь;Альбертович;1970-05-04;{"""height""": """[169]""", """weights""": """[75, 80, 79, 80, 82]""", """measure_dates""": """['2019-08-17', '2019-10-16', '2020-06-17', '2020-12-24', '2021-04-17']"""};4;2022-07-20;37
368;480;man;Федор;Арский;Денисович;1955-09-18;{"""height""": """[175]""", """weights""": """[81, 88, 89, 96, 96, 86, 94]""", """measure_dates""": """['2019-04-08', '2019-05-22', '2019-06-08', '2020-04-14', '2021-01-19', '2021-03-08', '2021-03-10']"""};2;2022-08-17;38
369;481;man;Антон;Соболев;Владимирович;1995-11-13;{"""height""": """[151]""", """weights""": """[73, 67, 77, 72, 76, 68]""", """measure_dates""": """['2019-04-08', '2020-01-12', '2020-09-09', '2021-02-17', '2021-02-26', '2021-03-29']"""};4;2021-06-14;
370;482;woman;Камилла;Куликовская;Егоровна;1988-04-23;{"""height""": """[184]""", """weights""": """[129]""", """measure_dates""": """['2021-02-09']"""};2;2022-07-10;35
371;483;woman;Марианна;Новицкая;Наумовна;1999-08-07;{"""height""": """[178]""", """weights""": """[132, 123, 117, 125, 135, 126]""", """measure_dates""": """['2019-02-16', '2019-11-04', '2019-12-23', '2020-03-03', '2020-10-21', '2021-02-15']"""};1;2022-07-01;
372;484;man;Артём;Вавилов;Андреевич;1968-04-21;{"""height""": """[196]""", """weights""": """[128, 124, 116, 124, 116]""", """measure_dates""": """['2019-01-11', '2020-01-28', '2020-08-30', '2021-01-15', '2021-02-11']"""};2;2022-09-17;28
373;485;man;Борис;Чернышевский;Вячеславович;1995-06-25;{"""height""": """[182]""", """weights""": """[161, 161, 169, 179, 182]""", """measure_dates""": """['2019-07-15', '2019-12-17', '2020-12-22', '2021-03-06', '2021-04-19']"""};4;2022-07-11;
374;486;woman;Вероника;Левченко;Архиповна;1997-06-19;{"""height""": """[186]""", """weights""": """[178, 185, 182, 181, 190, 195, 193]""", """measure_dates""": """['2019-01-23', '2019-04-13', '2019-04-30', '2020-01-13', '2020-06-28', '2021-01-04', '2021-03-29']"""};2;2021-11-21;27
